Date,Open,High,Low,Close,Adj Close,Volume
2011-10-31,27.064699,28.715000,22.295300,0.255134,25.513399,187711477
2011-11-30,25.645399,28.120899,20.909100,0.211897,21.189699,125963300
2011-12-31,21.189699,21.668200,11.024800,1.899270,18.992701,686061096
2012-01-31,18.661900,23.312401,18.611799,1.957400,19.573999,509146361
2012-02-29,19.493799,21.147499,18.471500,1.882230,18.822300,437771377
2012-03-31,18.942499,18.942499,13.780900,1.506380,15.063800,497282840
2012-04-30,15.063800,15.434700,11.826600,1.241790,12.417900,513978620
2012-05-31,12.478000,15.033800,11.806500,1.493350,14.933500,545104190
2012-06-30,14.863400,15.334400,11.295400,1.387120,13.871200,445014251
2012-07-31,13.861100,16.677500,12.838800,1.577540,15.775400,312131569
2012-08-31,15.735300,19.543900,15.655200,1.619640,16.196400,352188589
2012-09-30,16.106199,18.722000,16.096100,1.706830,17.068300,396051499
2012-10-31,17.098400,18.200899,16.517099,1.794030,17.940300,289802485
2012-11-30,18.020500,19.293301,17.048300,1.857170,18.571699,294860883
2012-12-31,18.571699,24.454901,18.571699,2.383350,23.833500,486429922
2013-01-31,23.873600,24.034000,18.842300,1.950380,19.503799,394432693
2013-02-28,19.313400,20.035000,15.855600,1.668750,16.687500,403531372
2013-03-31,16.687500,20.445900,16.046000,1.984460,19.844601,398810618
2013-04-30,19.844601,22.069599,19.303400,2.201950,22.019501,358832944
2013-05-31,21.819000,22.009399,17.890200,1.803050,18.030500,338240728
2013-06-30,18.230900,20.736601,17.058300,2.050610,20.506100,286802349
2013-07-31,20.676399,24.054001,20.616301,2.143820,21.438200,351556384
2013-08-31,21.708799,25.036200,21.307899,2.361300,23.613001,297703129
2013-09-30,24.945999,28.463900,23.723301,2.776240,27.762400,326917964
2013-10-31,27.787399,28.539101,25.131500,2.676010,26.760099,248669940
2013-11-30,26.860300,27.136000,25.081301,2.696060,26.960600,169646253
2013-12-31,26.960600,30.919500,26.935499,2.796280,27.962799,323479545
2014-01-31,27.962799,30.468399,26.584700,2.888990,28.889900,262850823
2014-02-28,27.812500,33.575401,27.110901,3.322460,33.224602,385118085
2014-03-31,33.425098,34.251900,30.643801,3.227250,32.272499,258262918
2014-04-30,32.272499,32.723499,28.338600,3.204700,32.047001,251481990
2014-05-31,32.247398,34.502499,30.167801,3.064380,30.643801,238791300
2014-06-30,30.719000,32.122200,28.413799,2.936600,29.365999,241097314
2014-07-31,29.215599,30.668900,27.085800,2.951630,29.516300,209131113
2014-08-31,29.616501,32.522999,29.015200,3.137050,31.370501,261561912
2014-09-30,31.195101,31.771400,25.357000,2.886480,28.864799,438809679
2014-10-31,28.814699,30.042500,25.081301,2.979190,29.791901,351910878
2014-11-30,29.566401,29.841999,24.976101,2.673510,26.735100,309610516
2014-12-31,26.735100,29.365999,24.164301,2.623390,26.233900,377580155
2015-01-31,26.359200,29.816999,25.757900,2.979190,29.791901,294116514
2015-02-28,29.741800,32.047001,29.315800,3.172130,31.721300,298901806
2015-03-31,31.545900,33.024200,29.791901,3.232260,32.322601,255562098
2015-04-30,32.322601,32.999100,30.994600,3.192170,31.921700,232146284
2015-05-31,32.047001,33.099300,29.466200,3.019280,30.192801,292354999
2015-06-30,30.518499,32.047001,27.160999,3.024290,30.242901,282733634
2015-07-31,30.192801,32.297501,5.290000,0.590000,5.900000,616315090
2015-08-31,28.864799,29.766899,26.609800,2.791270,27.912701,244027890
2015-09-30,28.163200,30.894400,27.712200,2.946620,29.466200,188324467
2015-10-31,29.215599,30.668900,26.885401,2.783750,27.837500,195706583
2015-11-30,27.962799,28.113100,24.585199,2.573280,25.732800,169736187
2015-12-31,25.732800,25.732800,17.449200,1.777990,17.779900,372521157
2016-01-31,17.860100,18.401300,13.881200,1.721870,17.218700,419910503
2016-02-29,17.088400,20.716499,15.565000,1.588570,15.885700,374709365
2016-03-31,15.585000,18.321100,13.961400,1.690800,16.908001,420323505
2016-04-30,16.998199,17.068300,13.811000,1.441240,14.412400,467222504
2016-05-31,14.442400,14.602800,9.095430,0.987217,9.872170,588449216
2016-06-30,10.253000,11.776500,8.534170,1.098470,10.984700,578826881
2016-07-31,11.265300,11.626100,8.724600,1.155600,11.556000,453551587
2016-08-31,11.586000,12.107200,9.651680,1.038330,10.383300,520353306
